Connected with result code 0 at Fri May 17 08:43:07 2024
Message, latency, average, std-dev
389, 1276.972770690918, 1012.5320938375124, 304.8725537979537
390, 1275.113821029663, 1013.2053803174923, 304.77087644272785
391, 1272.8750705718994, 1013.8694971723629, 304.6633204298963
392, 1272.6714611053467, 1014.5297062640287, 304.5543979338602
393, 1270.3406810760498, 1015.1806247750008, 304.43957694735684
394, 1269.0367698669434, 1015.8249297117824, 304.3211534753202
395, 1267.881155014038, 1016.463046737864, 304.19950604429476
396, 1266.190767288208, 1017.0936722948094, 304.0735870174531
397, 1263.8845443725586, 1017.7153117710757, 303.9422251500171
398, 1262.796401977539, 1018.3310934047603, 303.8079997661208
399, 1261.7394924163818, 1018.9411395175714, 303.67102651561737
400, 1259.8075866699219, 1019.5433056354523, 303.52962149279955
401, 1258.5220336914062, 1020.1392625632726, 303.38514430947276
402, 1255.4168701171875, 1020.724530243755, 303.2341373796468
403, 1253.016710281372, 1021.3009376383893, 303.0781065135233
404, 1250.0243186950684, 1021.8670846212028, 302.91606428618104
405, 1246.2449073791504, 1022.4211039366545, 302.7467281398893
406, 1245.1233863830566, 1022.9696317259314, 302.5750919090736
407, 1243.016004562378, 1023.510286204645, 302.3994382856456
408, 1241.1439418792725, 1024.0437020273769, 302.22027404937967
409, 1238.3065223693848, 1024.5675720037632, 302.03600346152405
410, 1235.5947494506836, 1025.0822724365607, 301.8469751830272
411, 1233.142375946045, 1025.588501398871, 301.65374768650025
412, 1234.0214252471924, 1026.0944065538424, 301.4619598448616
413, 1233.123779296875, 1026.5956883280387, 301.26864297183323
414, 1230.437994003296, 1027.088061047061, 301.07089761810204
415, 1227.5426387786865, 1027.5710841259324, 300.86850574556075
416, 1226.060152053833, 1028.0482213084515, 300.6638255339628
417, 1225.5663871765137, 1028.5218859748018, 300.4584587977236
418, 1223.4652042388916, 1028.9882575495963, 300.24991990097925
419, 1230.8218479156494, 1029.4699606292288, 300.0530804026288
420, 1219.2766666412354, 1029.9218813578289, 299.83839457530263
421, 1216.1865234375, 1030.3643151869967, 299.6193091658664
422, 1215.257167816162, 1030.8024499088667, 299.39909355664776
423, 1212.9580974578857, 1031.2330779172569, 299.1757988946679
424, 1210.0791931152344, 1031.6548847927238, 298.9486909379247
425, 1208.1975936889648, 1032.0702794018914, 298.71926460296686
426, 1206.167221069336, 1032.4789576687162, 298.4873767180111
427, 1204.8861980438232, 1032.882721697698, 298.254103325457
428, 1208.195686340332, 1033.2923314281713, 298.02569065359074
429, 1206.0842514038086, 1033.695109796413, 297.7947428728788
430, 1203.0532360076904, 1034.088965903881, 297.56011150717575
431, 1200.9708881378174, 1034.4761629392265, 297.3231445803356
432, 1198.206901550293, 1034.855169278604, 297.08303818916
433, 1195.603609085083, 1035.2264127885496, 296.8400928242176
434, 1192.1517848968506, 1035.587991986956, 296.5933633361734
435, 1192.073106765747, 1035.947727882999, 296.3470307882951
436, 1189.924716949463, 1036.300886114803, 296.09861630050693
437, 1187.753438949585, 1036.647459462251, 295.84815697271523
438, 1184.6895217895508, 1036.9854550383407, 295.5946954086334
439, 1182.3177337646484, 1037.3165080650522, 295.3391141885162
440, 1180.3250312805176, 1037.6415274359963, 295.0819008322158
441, 1178.1792640686035, 1037.9602071109002, 294.8229434314449
442, 1175.6055355072021, 1038.2716218810276, 294.56184904702957
443, 1175.8151054382324, 1038.58210378522, 294.30159648048624
444, 1171.7896461486816, 1038.882120772525, 294.0378018456466
445, 1168.1897640228271, 1039.1726997461212, 293.77105099970316
446, 1169.541358947754, 1039.4650061568873, 293.5063058815694
447, 1167.9015159606934, 1039.7523361564483, 293.2406050436658
448, 1167.4246788024902, 1040.0373190641403, 292.9751074497681
